governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,Water,Sanitation,Waste Removal,NFI,Food,shelter_cat,water_cat,sanitation_cat,waste_cat,NFI_cat,Food_cat
Idleb,Harim,Karama,Sedik (Extension of Al Aqsa),"36.304402,36.703858",IS,54,54,47,45,200,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Bab Al Hawa,Shahba'1 (Bab Al Hawa Lower/1),"36.205383,36.79514",IS,555,550,359,248,1712,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Bab Al Hawa,Shahba'2,"36.21557,36.65747",IS,76,119,115,109,419,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Shaheid Saleh,"36.197918,36.657363",IS,248,242,156,153,799,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Aleppo,A'zaz,Azaz,"Shamarin (Dhahiat Al-Shuhada, Qatari)","36.644082,37.05867",IS,1830,1333,992,1012,5167,0.8,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Karama,Shams Al Hurriya,"36.383734,36.756267",IS,275,233,274,284,1066,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Shams Al Izza,"36.293118,36.797325",IS,90,86,53,50,279,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Shuhada Kafr Nabutha,"36.259522732,36.740074884",IS,252,243,217,189,902,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Shuhada Sahl Al Gab,"36.2898805710001,36.739075776",IS,180,186,152,136,654,0,1,1,1,0,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Qah,Shuhadaa Abdeen,"36.275223,36.684534",IS,197,179,165,169,710,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Sons of Homs (Abna Homs),"36.213407,36.588103",IS,208,209,191,190,798,0.9,1,1,1,1,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Deir Hassan,Sons of Mehin,"36.249493,36.760724",IS,593,690,755,645,2683,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Aleppo,A'zaz,Azaz,Sujjo,"36.644667,37.138829",IS,3078,3192,2622,2508,11400,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Tabarak Al Rahman,"36.199589,36.674638",IS,181,168,203,162,714,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Bab Al Hawa,Taiba City,"36.214942,36.594669",IS,437,670,429,257,1793,0,1,1,1,0,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Taibah,"36.223182,36.684667",IS,255,229,263,241,988,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Tajammu,"36.229638,36.646429",IS,41,40,32,31,144,0,1,1,1,0,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Tal Al Karama,"36.1943745350001,36.7625536000001",IS,154,177,110,96,537,0.35,1,1,1,0.35,0,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Tal Halawa,"35.43165578,37.19855126",IS,315,338,252,239,1144,0.4,0.25,0.1,0,0.9,1,3. Partially covered,3. Partially covered,3. Partially covered,4. Not covered - N/A,2. Mostly covered,1. Fully covered
Idleb,Al Ma'ra,Sanjar,Tal Shih,"35.5967888426678,36.7213725345937",IS,181,167,120,109,577,1,0.5,0.25,0,0.5,0.75,1. Fully covered,3. Partially covered,3. Partially covered,4. Not covered - N/A,3. Partially covered,2. Mostly covered
Aleppo,A'zaz,Azaz,Talil Elsham school,"36.6496559,37.160633",IS,468,430,395,323,1616,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Aleppo,A'zaz,Azaz,Talil Elsham Southern,"36.661277,37.131465",IS,312,287,264,216,1079,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Al Ma'ra,Sanjar,Tellemara,"35.505318,37.137567",IS,62,77,63,46,248,0.5,0.25,0.1,0,0.9,1,3. Partially covered,3. Partially covered,3. Partially covered,4. Not covered - N/A,2. Mostly covered,1. Fully covered
Idleb,Harim,Bab Al Hawa,Termanin,"36.2814669150001,36.7576635140001",IS,26,31,36,31,124,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Toyor Al Janna (Heaven Bird's),"36.196777,36.693369",IS,178,177,154,160,669,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Al Ma'ra,Sanjar,Upper Maksar,"36.292303,36.705713",IS,82,63,51,44,240,0.75,0.5,0.25,0,0.95,1,2. Mostly covered,3. Partially covered,3. Partially covered,4. Not covered - N/A,2. Mostly covered,1. Fully covered
Idleb,Harim,Karama,Watasimu (including Tadamun and Sahl Al Ghab),"36.230016,36.719579",IS,727,714,819,675,2935,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Al Ma'ra,Sanjar,Western Ejaz,"35.651206,36.870174",IS,87,99,111,94,391,0.75,0.75,0.25,0,0.85,1,2. Mostly covered,2. Mostly covered,3. Partially covered,4. Not covered - N/A,2. Mostly covered,1. Fully covered
Idleb,Harim,Karama,Yasmeen Al Sham,"36.2767,36.692648",IS,360,357,211,214,1142,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Aleppo,A'zaz,Azaz,Yazibag,"36.563278,37.081323",IS,1800,1862,1522,1368,6552,0,1,0,0.25,0,0,4. Not covered - N/A,1. Fully covered,4. Not covered - N/A,3. Partially covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Salam,Zahrat Al Jolan,"36.359462732,36.697634884",IS,158,152,135,118,563,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Zahret Al Madaen,"36.273877,36.736483",IS,260,257,146,147,810,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Deir Hassan,Zamzam,"36.199996,36.706463",IS,139,105,95,3,342,0.3,1,1,1,0.3,0,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,4. Not covered - N/A
Idleb,Harim,Harim,Al Azraq,"36.212593731, 36.520745569",IS,109,106,64,63,342,0,1,1,1,0,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Harim,Dalama,"36.213593731, 36.521745569",IS,35,50,32,33,150,0,1,1,1,0,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Sadaka Tashi,"35.9416125860001, 36.2343487320001",PC,284,277,265,302,1128,0.75,1,1,1,1,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Zahrat Al Khalij Al Arabi,"36.296272732,36.725164884",IS,0,0,0,0,695,0,1,1,1,0,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
