PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000280,Idleb,Harim,Big Hir Jamus,Al Safsafa,"36.13234452,36.42262046",IS,1242,1131,474,417,3264,0.5,1,0.7,0.35,0.7,0.25,,Not covered - N/A,1.Fully covered,2.Mostly covered,3. Partially covered,2.Mostly covered,3. Partially covered
CP000558,Idleb,Harim,Big Hir Jamus,Alwadi Camp *,"36.1885835091,36.429548515",IS,787,720,687,650,2844,0.8,0.8,1,1,1,0,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
Cp000559,Idleb,Harim,Big Hir Jamus,Alrahman(Hir Jamus) *,"36.1894851503893,36.4219246711581",IS,203,125,150,110,588,0.75,0,1,0.5,0.91,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,2.Mostly covered,Not covered - N/A
CP000560,Idleb,Harim,Salqin,Alhamziyeh School* ,"36.1115566687658,36.3926305063068",IS,82,80,65,57,284,0.65,1,1,0.9,0.5,0,,2.Mostly covered,1.Fully covered,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A
CP000508,Idleb,Harim,Salqin,Darbella,"36.0283871088176,36.4492101129144",IS,299,272,218,190,979,0.8,0,0,0.51,0,0,,2.Mostly covered,Not covered - N/A,Not covered - N/A,2.Mostly covered,Not covered - N/A,Not covered - N/A
CP000731,Idleb,Harim,Salqin,Rafateh * ,"36.192514,36.414412",IS,324,313,257,223,1117,0.6,0.5,1,0.9,0,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A
CP000730,Idleb,Harim,Rabeeta,Al Salam (Rabeeta) * ,"36.1585228610783,36.6372761316597",IS,600,400,300,200,1500,1,0,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000513,Idleb,Idleb,Maaret Tamsrin,Sham,"36.1038026539608,36.6678833216428",IS,245,134,94,104,577,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000570,Idleb,Idleb,Kelly,Al-Rahma 1 * ,"36.1492017237469,36.6980373021215",IS,212,438,236,203,1089,0.7,0.7,0.7,0.7,0.7,0.7,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000571,Idleb,Idleb,Kelly,Al-Rahma 2 * ,"36.1497190548107,36.7002882622182",IS,437,705,382,326,1850,0.8,0.8,0.8,0.8,0.8,0.8,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000572,Idleb,Idleb,Kelly,Al-Rahma 3 * ,"36.1486693890765,36.7013246845453",IS,240,361,195,167,963,0.95,1,1,0.25,0,0.2,,2.Mostly covered,1.Fully covered,1.Fully covered,3. Partially covered,Not covered - N/A,3. Partially covered
CP000573,Idleb,Idleb,Kelly,Al-Karkat * ,"36.1386388493701,36.6943662799894",IS,159,234,127,109,629,0.8,1,1,0,0,0.25,,2.Mostly covered,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,3. Partially covered
CP000574,Idleb,Idleb,Kelly,Alfarhan * ,"36.12548,36.709948",IS,199,242,137,116,694,0.95,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000577,Idleb,Idleb,Kelly,Atta alkhair * ,"36.132087,36.684362",IS,745,1312,710,604,3371,0.7,0.6,0.9,0.43,1,0.2,,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered,1.Fully covered,3. Partially covered
CP000727,Idleb,Idleb,Kelly,Atta alkhair2 * ,"36.135934,36.688293",IS,240,220,210,180,850,0.6,0.8,0.9,0.6,0.8,0.9,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000578,Idleb,Idleb,Kelly,Ayadi * ,"36.1354912351816,36.6976728569716",IS,292,363,196,168,1019,0.5,0.5,0.5,0.5,0.5,0.5,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000579,Aleppo,Jebel Saman,Kelly,Barri 2 * ,"36.1398922372609,36.7148897051811",IS,292,304,164,141,901,0.85,0.85,0.85,0.85,0.85,0.85,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000580,Idleb,Idleb,Kelly,Barri Camp * ,"36.140069,36.714077",IS,579,835,453,387,2254,1,1,0.8,1,1,0.7,,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP000581,Idleb,Idleb,Kelly,Bilal Camp * ,"36.1221084594726,36.7212295532226",IS,254,303,280,252,1089,0.65,1,0.9,0.25,0.5,0.6,,2.Mostly covered,1.Fully covered,2.Mostly covered,3. Partially covered,Not covered - N/A,2.Mostly covered
CP000582,Idleb,Idleb,Kelly,Ehsan * ,"36.1195983886718,36.7180709838867",IS,487,720,393,333,1933,0.9,1,0.7,1,1,0.6,,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP000583,Idleb,Idleb,Kelly,Faraj Allah * ,"36.124555952847,36.6940828878432",IS,485,787,427,365,2064,0.8,0.6,1,1,1,0.5,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000584,Idleb,Idleb,Kelly,Hamra Camp * ,"36.1242459900677,36.6990205831825",IS,338,175,269,256,1038,0.8,1,1,1,0,0.85,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A,2.Mostly covered
CP000585,Idleb,Idleb,Kelly,Kafruma * ,"36.1305694580078,36.7146568298339",IS,1170,2847,1542,1318,6877,0.9,0.9,0.9,0.9,0.9,0.9,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000586,Idleb,Idleb,Kelly,Karnaz * ,"36.1472718324512,36.6976725216954",IS,376,526,284,244,1430,0.75,0.75,0.75,0.75,0.75,0.75,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000587,Idleb,Idleb,Kelly,Kawkab * ,"36.1477550910785,36.6960025951266",IS,564,644,349,298,1855,0.9,0.9,0.9,0.9,0.9,0.9,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000588,Idleb,Idleb,Kelly,Khair * ,"36.1362710036337,36.7121454700827",IS,748,903,416,418,2485,0.5,0.3,1,0.7,0.9,0.8,,Not covered - N/A,3. Partially covered,1.Fully covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000590,Idleb,Idleb,Kelly,Mokhtar * ,"36.1233327398076,36.6943645197898",IS,306,496,265,229,1296,0.5,0.5,0.5,0.5,0.5,0.5,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000591,Idleb,Idleb,Kelly,Muzun Camp * ,"36.1427254881709,36.6954547539353",IS,816,1175,637,546,3174,1,1,1,1,1,0.8,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP000592,Idleb,Idleb,Kelly,Noor * ,"36.1183022987097,36.7028833832591",IS,343,471,254,218,1286,0.8,0.3,1,0.8,0.5,0.8,,2.Mostly covered,3. Partially covered,1.Fully covered,2.Mostly covered,Not covered - N/A,2.Mostly covered
CP000593,Idleb,Idleb,Kelly,Omneer * ,"36.1220292700454,36.7199033405631",IS,150,191,102,87,530,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000594,Aleppo,Jebel Saman,Kelly,Qurtoba * ,"36.1254234313964,36.744155883789",IS,700,350,550,500,2100,0.9,0,1,0,1,0.35,,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,3. Partially covered
CP000595,Idleb,Idleb,Kelly,Rafe'en * ,"36.1363016813993,36.7144483979791",IS,360,501,271,232,1364,0.75,0.25,1,1,1,0.6,,2.Mostly covered,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP000596,Idleb,Idleb,Kelly,Sokari * ,"36.1194481886923,36.7041810695081",IS,220,429,233,199,1081,0.75,1,1,0.5,0.25,0.8,,2.Mostly covered,1.Fully covered,1.Fully covered,Not covered - N/A,3. Partially covered,2.Mostly covered
CP000598,Idleb,Idleb,Kelly,Tawhid Camp * ,"36.121088,36.714565",IS,312,496,268,230,1306,1,1,1,1,1,0.8,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP000599,Idleb,Idleb,Kelly,Tuqan Camp * ,"36.1154671618714,36.7142406105995",IS,812,999,539,464,2814,0.8,1,1,1,1,0.7,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP000686,Idleb,Idleb,Kelly,Al Faysal*,"36.115226,36.694199",IS,245,355,204,177,981,0.5,0,0.75,0,0,0,,Not covered - N/A,Not covered - N/A,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000726,Idleb,Idleb,Kelly,Tibat Alemam * ,"36.1138518434017,36.7089958023279",IS,478,442,326,319,1565,0.7,0.1,1,1,1,1,,2.Mostly covered,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000747,Idleb,Idleb,Kelly,Kfrya * ,"36.109805,36.71632",IS,41,55,72,38,206,0.8,0.8,0.8,0.8,0.8,0.8,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000859,Idleb,Idleb,Kelly,Al Sultan * ,"36.127372,36.694952",IS,457,354,332,292,1435,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000528,Idleb,Idleb,Maaret Tamsrin,Maaret Elekhwan Camp,"36.0672179097309,36.670669382438",PC,1144,1191,908,738,3981,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000402,Idleb,Idleb,Maaret Tamsrin,Maaret Elekhwan Transit,"36.0672944,36.684575",T/RC,666,628,385,299,1978,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000657,Idleb,Idleb,Batenta,Al Hawija* ,"36.0044698091223,36.6126475017517",IS,300,230,325,275,1130,0.7,0.9,1,1,0.5,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered
CP000669,Idleb,Idleb,Hazano,Behind of Mansour Washer*,"36.0859972285106,36.7225039936602",IS,160,170,130,121,581,0.8,0,1,0.6,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000688,Idleb,Idleb,Maaret Tamsrin,Maarbouna*,"36.0536,36.62793",IS,120,110,81,79,390,0.7,0.7,0,0,0,1,,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000689,Idleb,Idleb,Shekh Bahr,Al Karamah(Shekh Bahr)*,"36.047328,36.569138",IS,580,535,385,325,1825,0.06,0,1,0.15,0.37,0,,3. Partially covered,Not covered - N/A,1.Fully covered,3. Partially covered,3. Partially covered,Not covered - N/A
CP000865,Idleb,Idleb,Shekh Bahr,Al Wafaa(Shekh Bahr) * ,"36.063973,36.570961",IS,266,255,206,178,905,0.07,0.9,0.5,0.66,1,0,,3. Partially covered,2.Mostly covered,Not covered - N/A,2.Mostly covered,1.Fully covered,Not covered - N/A
