PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000958,Idleb,Harim,Kafr Deryan,Al Malaab(Kafr Dryan)*,"36.19405,36.67688",PC,37,25,21,18,101,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000959,Idleb,Harim,Kafr Deryan,Al Hazim*,"36.18929,36.68028",PC,29,24,26,14,93,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000960,Idleb,Harim,Kafr Deryan,Rief Al Tamanaa*,"36.19363,36.67678",PC,35,23,23,23,104,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000961,Idleb,Harim,Kafr Deryan,Al Nawaier*,"36.19286,36.67849",PC,56,43,33,30,162,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000962,Idleb,Harim,Kafr Deryan,Al Sakhour*,"36.18967,36.6837",PC,55,53,45,45,198,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000885,Idleb,Harim,Dana,Al Sarout(Dana) *,"36.22514726,36.76910824",IS,865,795,1125,1065,3850,0.35,0,1,1,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000880,Idleb,Harim,Armanaz,Al Jabal(Armanaz) *,"36.03467479348183,36.476168828085065",IS,256,247,192,152,847,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000943,Idleb,Harim,Harim,Sok Almazot * ,"36.220650910399854,36.529421573504806",IS,495,543,281,257,1576,0.97,0.75,1,1,1,0,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000883,Idleb,Harim,Qourqeena,Bashaar Al Khair * ,"36.135408,36.630425",IS,200,175,150,140,665,0.8,0,1,0,0,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001029,Idleb,Harim,Qourqeena,Janat Al Qura,"36.218756,36.5906",IS,680,652,526,454,2312,0.6,0.75,1,1,1,0,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000964,Idleb,Harim,Kafr Takharim,Aljabal Alsharki*,"36.10449131112546,36.54143946245313",IS,216,207,167,144,734,0.99,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000965,Idleb,Harim,Kafr Takharim,Al Sina'a*,"36.1118430364877,36.51347944512963",IS,256,237,177,123,793,1,0.5,1,1,1,0,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000969,Idleb,Idleb,Kelly,Al Saleem*,"36.137212961912155,36.683042077347636",IS,98,86,69,56,309,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000970,Idleb,Idleb,Kelly,Al Ainaa*,"36.13734120503068,36.68569494970143",PC,892,853,612,643,3000,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000972,Idleb,Idleb,Kelly,Hish*,"36.1098405579105,36.68607221916318",IS,225,196,158,127,706,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000973,Idleb,Idleb,Kelly,BeneKhuzaa*,"36.11564284656197,36.705008866265416",IS,342,581,278,233,1434,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000974,Idleb,Idleb,Kelly,Naseem Al Sjham*,"36.118333353661,36.70979283750057",IS,83,78,53,57,271,0.95,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000975,Idleb,Idleb,Kelly,Tajmae 'Ahl mork *,"36.1192028503865,36.710469676181674",IS,219,212,134,152,717,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000976,Idleb,Idleb,Kelly,Al Amal*,"36.124698193743825,36.725210677832365",IS,63,46,36,45,190,1,1,1,1,0.5,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered
CP000977,Idleb,Idleb,Kelly,kfrewyd Al_mahaba*,"36.11906153149903,36.714322585612535",IS,464,370,353,326,1513,1,1,0.85,0,1,0,,1.Fully covered,1.Fully covered,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP000978,Idleb,Idleb,Kelly,Al_Halobi *,"36.11499572172761,36.69651732780039",IS,92,83,89,82,346,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000979,Idleb,Idleb,Kelly,Ajaj*,"36.12481155898422,36.699821557849646",IS,120,80,60,90,350,1,0,1,1,1,0,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000980,Idleb,Idleb,Kelly,Abo Defna*,"36.11907154787332,36.696891244500875",IS,225,150,80,70,525,1,0,1,1,1,0,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000981,Idleb,Idleb,Kelly,Al Audi1*,"36.128313769586384,36.6971318051219",IS,195,239,134,112,680,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000982,Idleb,Idleb,Kelly,Al Omareen*,"36.13367181736976,36.71596694737673",IS,190,203,160,160,713,0.8,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000983,Idleb,Idleb,Kelly,Marbelet*,"36.131193079054356,36.69691680930555",IS,198,242,135,114,689,0.8,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000984,Idleb,Idleb,Kelly,Salama Al Jabal*,"36.13211156800389,36.69686274603009",IS,113,107,78,72,370,1,0,1,1,1,0,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000985,Idleb,Idleb,Kelly,Al Kandosh*,"36.11050658393651,36.708017801865935",IS,208,305,174,163,850,0.8,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001002,Idleb,Idleb,Maaret Tamsrin,Sikat Maart Elekhwan*,"36.06450070627034,36.67838559485972",IS,420,399,291,256,1366,0.07,1,1,1,0.7,1,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered
CP001003,Idleb,Idleb,Maaret Tamsrin,Al Khalifa*,"36.07348183169961,36.68089186772704",IS,720,650,535,410,2315,0.06,1,1,1,1,1,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP001023,Idleb,Idleb,Shekh Bahr,Hirsh Al Khribat*,"36.06845516245812,36.586856469511986",IS,103,99,80,68,350,0.06,0,0,0,0,0,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001024,Idleb,Idleb,Shekh Bahr,Nasseam Al-kheer*,"36.05594831518829,36.57658193260431",IS,178,150,135,102,565,0.05,0,1,1,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001025,Idleb,Idleb,Shekh Bahr,Al Rahma 2*,"36.04731193743646,36.57377709634602",IS,350,320,292,215,1177,0.06,0,1,0.7,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A
CP001026,Idleb,Idleb,Shekh Bahr,Al Zaytoun *,"36.04387933854014,36.5761439781636",IS,101,96,78,67,342,0.06,0,0.99,0.37,0,0,,3. Partially covered,Not covered - N/A,2.Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP001006,Idleb,Idleb,Maaret Tamsrin,Watan Reception Center*,"36.01836373563856,36.67450016364455",T/RC,64,110,56,44,274,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP001007,Idleb,Idleb,Maaret Tamsrin,Al Cournesh*,"36.00263513624668,36.67013570666313",IS,448,439,330,275,1492,0.06,0.6,1,0.91,1,0,,3. Partially covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A
CP001008,Idleb,Idleb,Maaret Tamsrin,Al Raay*,"36.03198935743421,36.6473114490509",IS,310,288,210,220,1028,0.06,0,1,1,0.7,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,2.Mostly covered,Not covered - N/A
CP001009,Idleb,Idleb,Maaret Tamsrin,Markaz Eiwaa Maarat Musrin*,"35.993549320846796,36.66659418493509",CC,1185,1160,1340,1195,4880,0.08,0,1,0.7,1,1,,3. Partially covered,Not covered - N/A,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP001010,Idleb,Idleb,Maaret Tamsrin,madrast Al Foun*,"36.00473086349666,36.67135971598327",IS,125,110,95,79,409,0.06,0,1,0,0,0,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
Cp000951,Idleb,Idleb, Kafrehmul,Al Oliwi*,"36.00473086349666,36.67135971598327",IS,85,76,69,57,287,0.07,1,1,1,1,0.75,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered
Cp000952,Idleb,Idleb, Kafrehmul,Al Rahma(Kafr Yahmoul) ,"36.00473086349666,36.67135971598327",IS,250,235,175,150,810,0,0,1,1,0.6,1,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered
Cp000953,Idleb,Idleb, Kafrehmul,Bayt Al Sadaka*,"36.00473086349666,36.67135971598327",IS,95,105,135,125,460,0.07,1,0.81,0.59,1,0,,3. Partially covered,1.Fully covered,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A
Cp000954,Idleb,Idleb, Kafrehmul,Al Makbara *,"36.06615990400314,36.70461969450116",IS,130,130,110,90,460,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
Cp000955,Idleb,Idleb, Kafrehmul,Al Sabreen ,"36.69904,36.03868",IS,265,254,205,176,900,1,0.75,0,0,0,0,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000914,Idleb,Idleb,Haranbush,Al Ehsan *,"36.06240263208747,36.638488909229636",IS,503,512,351,290,1656,0.88,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000915,Idleb,Idleb,Haranbush,Al Madajin(Haranbush)*,"36.047448185272515,36.65178143419325",IS,105,99,72,61,337,0.06,0,0.83,1,0.2,0,,3. Partially covered,Not covered - N/A,2.Mostly covered,1.Fully covered,3. Partially covered,Not covered - N/A
CP000916,Idleb,Idleb,Haranbush,Talal*,"36.050888830795884,36.655294205993414",IS,250,230,170,190,840,0.07,1,1,0.7,1,0.79,,3. Partially covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,2.Mostly covered
CP000917,Idleb,Idleb,Haranbush,Al Rayan (Haranbush)* ,"36.05076662264764,36.62073285318911",IS,175,162,135,105,577,0.07,0,1,1,0,1,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered
CP000918,Idleb,Idleb,Haranbush,Haran *,"36.04525577276945,36.6435472201556",IS,82,75,54,48,259,0.06,0,1,1,0,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000919,Idleb,Idleb,Haranbush,Hawaa Al- Shamalie *,"36.05035222135484,36.64582542143762",IS,79,71,74,62,286,0.05,0,1,0,0,1,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000920,Idleb,Idleb,Haranbush,Hawaa Al- Janouby *,"36.049192333593965,36.64625541307032",IS,45,39,32,29,145,0.07,0,0.85,1,0.7,0.5,,3. Partially covered,Not covered - N/A,2.Mostly covered,1.Fully covered,2.Mostly covered,Not covered - N/A
CP000921,Idleb,Idleb,Haranbush,Banes *,"36.04996422305703,36.64520423859358",IS,49,45,38,31,163,0.07,0,0.89,1,0,0,,3. Partially covered,Not covered - N/A,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000922,Idleb,Idleb,Haranbush,Al- Salam Harbanoush *,"36.07172888237983,36.64727029390633",IS,60,58,46,40,204,0.06,0,1,1,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000923,Idleb,Idleb,Haranbush,Harbanoush 3 *,"36.08094516210258,36.64398869499564",IS,750,710,550,410,2420,0.06,0,0.99,0.83,0.4,1,,3. Partially covered,Not covered - N/A,2.Mostly covered,2.Mostly covered,3. Partially covered,1.Fully covered
CP000924,Idleb,Idleb,Haranbush,Tajamuaa AlRahma(Haranbush) *,"36.068852045573294,36.642877254635096",IS,250,231,191,150,822,0.06,0,1,0.98,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A
CP000926,Idleb,Idleb,Haranbush,Al Oruba*,"36.054540406912565,36.65611194446683",IS,189,175,163,141,668,0.06,0,1,1,0.5,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000927,Idleb,Idleb,Haranbush,Sikat Haranbush*,"36.060624620877206,36.639969404786825",IS,429,401,336,293,1459,0.06,0,1,1,0.75,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,2.Mostly covered,Not covered - N/A
CP000928,Idleb,Idleb,Haranbush, Muslm Care *,"36.063026706688106,36.6367051564157",IS,85,63,60,40,248,0.06,0,1,1,0.3,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,3. Partially covered,Not covered - N/A
CP000929,Idleb,Idleb,Haranbush,Al Shaikh Mustafa *,"36.052387934178114,36.619758792221546",IS,330,311,250,210,1101,0.06,0,1,1,0.09,1,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,3. Partially covered,1.Fully covered
CP000930,Idleb,Idleb,Haranbush,Al- Yassen *,"36.07693450525403,36.62284316495061",IS,349,318,152,213,1032,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000931,Idleb,Idleb,Haranbush,Al-  Deyaa5 *,"36.07400452718139,36.64032940752804",IS,195,145,292,233,865,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000932,Idleb,Idleb,Haranbush,Al-shorabaa *,"36.04470650665462,36.644708113744855",IS,83,90,75,57,305,0.06,0,1,1,0.3,1,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,3. Partially covered,1.Fully covered
CP000933,Idleb,Idleb,Haranbush,Al Furqan (Haranbush) *,"36.054479093290865,36.63848874159157",IS,221,209,121,99,650,0.82,0.75,0,0,0,1,,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000935,Idleb,Idleb,Haranbush,Al Huda *,"36.05887498240918,36.635965118184686",IS,180,155,145,105,585,0.06,0,1,1,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000936,Idleb,Idleb,Haranbush,Ahmad Abdo Jabor *,"36.07143585104495,36.63455855101347",IS,65,57,42,36,200,0.06,0,1,1,0,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000937,Idleb,Idleb,Haranbush,Al Qaem *,"36.06074272189289,36.63623786531389",IS,65,55,45,30,195,0.06,0,0.76,1,0.5,0,,3. Partially covered,Not covered - N/A,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000938,Idleb,Idleb,Haranbush,Al Tumema *,"36.06895598117262,36.65613692253828",IS,91,83,65,50,289,0.07,0,0.82,1,0,0,,3. Partially covered,Not covered - N/A,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000939,Idleb,Idleb,Haranbush,Al-khrbaa *,"36.06605119071901,36.654611248523",IS,52,48,45,35,180,0.07,0,1,1,0,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000940,Idleb,Idleb,Haranbush,Al- Nassem *,"36.06057533528656,36.64990145713091",IS,276,273,212,149,910,0.07,0,0.82,0.51,0,1,,3. Partially covered,Not covered - N/A,2.Mostly covered,2.Mostly covered,Not covered - N/A,1.Fully covered
CP000941,Idleb,Idleb,Haranbush,Al Wafaa*,"36.06170735321939,36.63021328859031",IS,73,124,160,140,497,0.06,0,1,0,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP000942,Idleb,Idleb,Haranbush,Al-khalaf *,"36.04511554352939,36.6522572748363",IS,135,115,80,65,395,0.8,0,0.92,0.57,1,0,,2.Mostly covered,Not covered - N/A,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A
CP000963,Idleb,Idleb,Kafr Nabi,Sahel  alkheer ,"36.04240860790014,36.608082465827465",IS,304,292,235,203,1034,0.06,1,1,0,1,1,,3. Partially covered,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000967,Idleb,Idleb,Maaret Tamsrin,Al Manhal*,"36.101768,36.665659",IS,378,463,289,282,1412,0.8,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000986,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Shouhadaa Syria1*,"35.88517597596734,36.17736705780129",IS,315,275,2350,320,3260,0.5,0.35,0.85,0.9,0.86,0.47,,Not covered - N/A,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000987,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Kateaa Al Naher1*,"35.88276215635547,36.17618464794867",IS,85,75,115,95,370,0.5,0.45,0.85,0.89,0.91,0.6,,Not covered - N/A,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000988,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Salma2*,"35.87796804188716,36.17713310210465",IS,180,139,106,85,510,0.7,0.4,0.89,0.84,0.85,0.65,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000989,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Aidoun*,"35.88176350486725,36.17582823464304",IS,185,130,141,122,578,0.55,0.2,0.85,0.85,0.85,0.6,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000990,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Salama1*,"35.881662731742225,36.17763810412802",IS,260,210,162,135,767,0.6,0.4,0.9,0.86,0.84,0.55,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000991,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Kateaa Al Naher 2*,"35.883170684011205,36.175791351459274",IS,46,36,51,51,184,0.65,0.3,0.9,0.84,0.88,0.7,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000992,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Shouhadaa Syria2*,"35.88438993013862,36.17602741136646",IS,145,140,151,145,581,0.6,0.35,0.85,0.89,0.88,0.71,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000993,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Al Itkan*,"35.88246855776185,36.17553573844816",IS,136,105,130,114,485,0.45,0.25,0.9,0.9,0.83,0.61,,3. Partially covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000994,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Al Jabal*,"35.883828144024186,36.17391885116395",IS,288,266,217,181,952,0.55,0.19,0.8,0.84,0.91,0.7,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000995,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Al Taawun*,"35.886254466129174,36.17945001630888",IS,101,123,119,108,451,0.5,0.3,0.85,0.89,0.86,0.55,,Not covered - N/A,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000996,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Abo Badea*,"35.88569449175286,36.1786413512832",IS,30,40,40,35,145,0.55,0.3,0.9,0.84,0.8,0.55,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000997,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Adam*,"35.88656499712946,36.17813086745224",IS,135,120,140,125,520,0.53,0.3,0.87,0.84,0.8,0.55,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000998,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Ahl A l Quran*,"35.90784048163048,36.185878349604664",IS,68,59,65,55,247,0.56,0.31,0.9,0.86,0.87,0.4,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000999,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Insan*,"35.89403501965167,36.1821469020426",IS,35,30,75,70,210,0.6,0.3,0.88,0.84,0.88,0.55,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000894,Idleb,Jisr-Ash-Shugur,Obein,Aneen Al Sahel * ,"35.86262698956164,36.18103638491983",IS,80,70,80,75,305,0.6,0.44,0.9,0.9,0.8,0.45,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000895,Idleb,Jisr-Ash-Shugur,Obein,Al Najeih *,"35.85485936639555,36.18265908842987",IS,144,158,145,140,587,0.59,0.4,0.85,0.9,0.87,0.4,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000909,Idleb,Jisr-Ash-Shugur,Obein,Al Salata *,"35.845103239033904,36.18768644087004",IS,232,301,380,363,1276,0.6,0.5,0.85,0.89,0.84,0.65,,2.Mostly covered,Not covered - N/A,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000910,Idleb,Jisr-Ash-Shugur,Obein,Al Madrasah *,"35.83545988107627,36.18760364721145",IS,10,15,24,8,57,0.63,0.8,0.85,0.91,0.86,0.3,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000911,Idleb,Jisr-Ash-Shugur,Obein,Al Talah *,"35.832488795934935,36.19113349995645",IS,35,30,22,22,109,0.55,0.5,0.87,0.86,0.86,0.6,,2.Mostly covered,Not covered - N/A,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000912,Idleb,Jisr-Ash-Shugur,Obein,Al Makbarah(Badama)*,"35.83530875064947,36.20492219291551",IS,66,74,74,71,285,0.75,0.5,0.9,0.85,0.86,0.7,,2.Mostly covered,Not covered - N/A,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000913,Idleb,Jisr-Ash-Shugur,Obein,Kharmash*,"35.83932621905561,36.1750852203036",IS,60,70,65,59,254,0.66,0.5,0.9,0.87,0.87,0.65,,2.Mostly covered,Not covered - N/A,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000908,Idleb,Jisr-Ash-Shugur,Darkosh,Alghazala *,"36.030083,36.389917",IS,600,500,400,300,1800,0.55,0.9,0.65,0.83,0.2,0.4,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered,3. Partially covered
CP001021,Idleb,Jisr-Ash-Shugur,Darkosh,Oion Aara*,"35.93074,36.38496",IS,500,600,380,360,1840,0.5,0.25,0.8,0.9,0.41,0.4,,Not covered - N/A,3. Partially covered,2.Mostly covered,2.Mostly covered,3. Partially covered,3. Partially covered
CP000896,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Jinan*,"35.93594200909138,36.19024308398366",IS,200,160,190,200,750,0.56,0.35,0.86,0.86,0.89,0.6,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000897,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Katea Jinan * ,"35.93608898576349,36.19111287407577",IS,250,235,215,205,905,0.6,0.19,0.91,0.85,0.88,0.56,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000898,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Itshgiz * ,"35.915721299332375,36.17994069814598",IS,135,125,195,185,640,0.55,0.2,0.91,0.85,0.87,0.41,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000899,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Mezgileh *,"35.92651144601405,36.19088530540466",IS,85,75,130,145,435,0.5,0.3,0.86,0.89,0.85,0.45,,Not covered - N/A,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000900,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,kafr Dlbeh *,"35.93439349438995,36.19589785113931",IS,75,70,65,60,270,0.6,0.35,0.89,0.86,0.83,0.55,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000901,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Astara * ,"35.92872615437955,36.20734074153006",IS,190,180,205,195,770,0.65,0.6,0.85,0.88,0.9,0.76,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000902,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Al Shaikh Saiah *,"35.94103009,36.20077293",IS,234,220,275,245,974,0.55,0.19,0.9,0.84,0.8,0.4,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
