PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000589,Idleb,Idleb,Kelly,Maghara,36.09908333 36.67670556 0 0,IS,306,342,184,158,990,0.5,0.05,0.8,0,0,0,Not covered - N/A,3. Partially covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000590,Idleb,Idleb,Kelly,Mokhtar,36.09908333 36.67670556 0 0,IS,685,765,414,353,2217,0.8,1,0.8,0.2,0,0,2.Mostly covered,1.Fully covered,2.Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP000591,Idleb,Idleb,Kelly,Muzun Camp,36.09908333 36.67670556 0 0,IS,376,420,227,195,1218,0.8,0.3,0.9,0.8,0.5,0,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A
CP000592,Idleb,Idleb,Kelly,Noor,36.09908333 36.67670556 0 0,IS,167,186,100,86,539,0.8,1,0.7,0.8,0.5,0,2.Mostly covered,1.Fully covered,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A
CP000593,Idleb,Idleb,Kelly,Omneer,36.09908333 36.67670556 0 0,IS,371,413,223,191,1198,0.65,1,0.5,0.25,1,0.7,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,1.Fully covered,2.Mostly covered
CP000594,Idleb,Idleb,Kelly,Qurtoba,36.09908333 36.67670556 0 0,IS,244,273,148,126,791,0.75,0.25,0.9,0.8,0,1,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,Not covered - N/A,1.Fully covered
CP000595,Idleb,Idleb,Kelly,Rafe'en,36.09908333 36.67670556 0 0,IS,370,414,224,192,1200,0.75,1,0,0.5,0.25,0.6,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,3. Partially covered,2.Mostly covered
CP000596,Idleb,Idleb,Kelly,Sokari,36.09908333 36.67670556 0 0,IS,288,321,174,149,932,0.95,0.75,0.8,0.05,0.5,1,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered,Not covered - N/A,1.Fully covered
CP000597,Idleb,Idleb,Kelly,Taiba (Kelly),36.09908333 36.67670556 0 0,IS,425,475,257,221,1378,0.65,1,0.7,0.35,0.5,0.8,2.Mostly covered,1.Fully covered,2.Mostly covered,3. Partially covered,Not covered - N/A,2.Mostly covered
CP000598,Idleb,Idleb,Kelly,Tawhid Camp,36.09908333 36.67670556 0 0,IS,657,732,396,340,2125,0.65,1,0.7,0,0,1,2.Mostly covered,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000599,Idleb,Idleb,Kelly,Tuqan Camp,"36.1154671618714,36.7142406105995",IS,278,347,166,139,930,0.5,0,0,0,0,1,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000528,Idleb,Idleb,Maaret Tamsrin,Maaret Elekhwan Camp,"36.0668624970001,36.6727532090001",PC,1153,1217,864,701,3935,1,1,1,1,1,1,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000402,Idleb,Idleb,Maaret Tamsrin,Maaret Elekhwan Transit/Reception Centre,"36.0672944,36.684575",T/RC,596,543,424,348,1911,0.7,0.7,0.8,0,0,0,2.Mostly covered,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000332,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Al Fateha,"35.9031040420001,36.1909764500001",IS,192,174,166,153,685,0.6,0,0.85,0,0,0,2.Mostly covered,Not covered - N/A,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000325,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Ataa Al Kheir,"35.8781221170591,36.178005226463",IS,582,709,787,714,2792,0.5,1,0.9,0.9,0.9,0.4,Not covered - N/A,1.Fully covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000326,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Ein Al Bayda,"35.8596410995305,36.1773633590994",IS,1426,1569,1594,1430,6019,0.7,0.7,0,0,0,0,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000327,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Omar,"35.8812871616501,36.1743946812993",IS,154,184,193,203,734,0.9,0.9,0.9,0.9,0.9,0.9,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000113,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Salah Alden (Kherbet Eljoz),"35.8939686572357,36.1760900327184",IS,536,607,592,550,2285,0.75,0.75,0,0,0,0,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000259,Idleb,Jisr-Ash-Shugur,Obein,Al Hanbushiyeh,"35.835141,36.188659",IS,496,489,635,556,2176,1,1,1,1,1,0,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000505,Idleb,Jisr-Ash-Shugur,Obein,Al Ziyara,"35.86931214,36.180027",PC,120,136,141,171,568,0.5,0.5,0.9,0,0.9,0.4,Not covered - N/A,Not covered - N/A,2.Mostly covered,Not covered - N/A,2.Mostly covered,3. Partially covered
CP000523,Idleb,Jisr-Ash-Shugur,Obein,Badama 2,"35.86809435,36.17777409",IS,117,137,125,120,499,0.75,0.75,0.9,0.9,0.9,0.9,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000424,Idleb,Jisr-Ash-Shugur,Darkosh,Al Bonyan,"35.9920123382406,36.3130541535874",IS,117,125,113,93,448,0.8,1,1,1,1,0,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000481,Idleb,Jisr-Ash-Shugur,Darkosh,Al Faroq (Darkosh) ,"35.9859403425727,36.3556223452697",IS,278,253,198,162,891,0.75,1,0,0,0,0,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000341,Idleb,Jisr-Ash-Shugur,Darkosh,Ali Bin Abi Taleb (Dorriyeh) ,"35.9940581373266,36.3064687919143",IS,238,299,274,236,1047,0.7,1,1,1,1,0,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000329,Idleb,Jisr-Ash-Shugur,Darkosh,Othman Bin Affan (Darkosh),"35.9856070823771,36.356456630911",IS,552,395,379,252,1578,0.75,1,0.5,0.5,0.5,0,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000238,Idleb,Jisr-Ash-Shugur,Darkosh,Meriamen,"35.9182311968296,36.4090294364733",IS,89,97,87,78,351,0.5,1,1,1,1,0,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000480,Idleb,Jisr-Ash-Shugur,Darkosh,Sheikh Essa,"35.9146037308316,36.3791611461576",IS,187,170,133,109,599,0.75,0.2,0,0,0,0,2.Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000459,Idleb,Jisr-Ash-Shugur,Darkosh,Aleppo 1,"36.0013891129998,36.3726910969128",IS,26,25,24,24,99,0.75,1,1,1,1,0,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000460,Idleb,Jisr-Ash-Shugur,Darkosh,Aleppo 2,"36.0036943824186,36.3720603577126",IS,119,113,89,86,407,0.75,1,1,1,1,0,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000447,Idleb,Jisr-Ash-Shugur,Darkosh,Aleppo 3,"36.0052450384929,36.3729562069658",IS,128,138,107,91,464,0.5,1,1,1,1,0,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000448,Idleb,Jisr-Ash-Shugur,Darkosh,Al Aman (Darkosh),"35.9628755826137,36.33681176105",IS,150,168,165,155,638,0,1,1,1,1,0,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000432,Idleb,Jisr-Ash-Shugur,Darkosh,Al Wafa (Darkosh),"35.962811736347,36.3367802466377",IS,208,148,142,96,594,0.8,1,0.5,0.5,0.5,0,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000330,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 1 (Sham),"35.9402739684704,36.1981467508483",IS,1205,1437,1371,1230,5243,0.5,1,1,1,1,0,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000300,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 2 (Sadaka Tashi),"35.9412703170958,36.1994121755428",PC,461,543,477,363,1844,0.5,1,1,1,1,0,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000289,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 3 (Al Ikhaa),"35.9484436127588,36.2108741541963",IS,794,904,792,696,3186,0.5,1,1,1,1,0,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000331,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Al Kaderiyeh,"35.8954771195562,36.3231078374066",IS,26,25,24,24,99,0.8,0.25,0,0,0,0,2.Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000600,Aleppo,Al Bab,Al Bab,Tarheen,"36.511861,37.524903",IS,5120,4580,3915,3385,17000,1,0.8,0.4,0,0.7,0,1.Fully covered,2.Mostly covered,3. Partially covered,Not covered - N/A,2.Mostly covered,Not covered - N/A
CP000601,Idleb,Harim,Salam,Al Atlal,"36.283444,36.713194",IS,2,1,1,1,5,0,0,0,0,0,0,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000602,Idleb,Harim,Qah,Al Taibah,"36.311014,36.725986",IS,147,197,141,119,604,0,1,1,1,1,0,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000603,Idleb,Harim,Salam,Molhaq Albaidar,"36.290083,36.729611",IS,95,108,89,57,349,0,1,1,1,1,0,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000604,Idleb,Harim,Deir Hassan,Qasr Bin Wardan,"36.25069043,36.73186355",IS,491,463,387,307,1648,0.35,0,1,0,1,0.9,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,2.Mostly covered
CP000605,Idleb,Harim,Deir Hassan,Al Ameriah,"36.2396639,36.74086645",IS,502,478,402,297,1679,0.4,0,1,0,1,1,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000606,Idleb,Harim,Deir Hassan,Kafr Kar,"36.259212,36.76153019",IS,196,175,145,112,628,0.4,0,1,0.35,1,1,3. Partially covered,Not covered - N/A,1.Fully covered,3. Partially covered,1.Fully covered,1.Fully covered
CP000607,Idleb,Harim,Deir Hassan,Horan,"36.21260388,36.74502418",IS,197,181,140,115,633,0.3,0,1,0.35,1,0.9,3. Partially covered,Not covered - N/A,1.Fully covered,3. Partially covered,1.Fully covered,2.Mostly covered
CP000608,Aleppo,Jebel Saman,Atareb,Madjanah,"36.14470686,36.76512792",IS,26,23,18,15,82,0,0,0,0,0,0,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000609,Aleppo,Jebel Saman,Atareb,Sharaa Albayad,"36.17554474,36.79684294",IS,22,20,16,13,71,0,0,0,0,0,0,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000610,Aleppo,Jebel Saman,Atareb,Al-Madrasa,"36.1493368573997,36.7218240913006",IS,43,39,36,32,150,0.5,0,0.5,0,1,0,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A
CP000611,Aleppo,Jebel Saman,Atareb,Kafroma,"36.1455110258459,36.7130233003992",IS,1497,1258,1047,992,4794,0.7,0,1,0.4,1,0,2.Mostly covered,Not covered - N/A,1.Fully covered,3. Partially covered,1.Fully covered,Not covered - N/A
CP000612,Aleppo,Jebel Saman,Atareb,Al-Bashakum,"36.1421781821923,36.7208663385298",IS,55,46,42,38,181,0.5,0,0.5,0,0,0.6,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,2.Mostly covered
CP000613,Aleppo,Jebel Saman,Atareb,Al Ezza,"36.1895577376708,36.7889831308275",IS,1900,1720,110,100,3830,0.55,0,1,0,1,0.5,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP000614,Aleppo,Jebel Saman,Atareb,Al Mansoura,"36.1881488654762,36.7857251688838",IS,100,103,82,75,360,0.7,0,1,0,0,0.25,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,3. Partially covered
CP000615,Aleppo,Jebel Saman,Atareb,Al Jouma,"36.16770980414,36.8569607846438",IS,71,89,37,50,247,0.55,0,1,0,0,0,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000616,Aleppo,Jebel Saman,Atareb,Bafis,"36.1599960224702,36.9074773415923",IS,245,195,108,95,643,0.55,0,1,0,0,0,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000617,Aleppo,Jebel Saman,Atareb,Tajamuaa Al Sadiaa,"36.1619268357753,36.9379107747226",IS,1700,1700,1700,1700,6800,0.7,0,0.3,0,0.5,0.5,2.Mostly covered,Not covered - N/A,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000618,Aleppo,Jebel Saman,Atareb,Al Anwar,"36.1486252583563,36.9585282448679",IS,33,49,21,21,124,0.5,0,0,0,0,0,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000619,Aleppo,Jebel Saman,Atareb,Rama,"36.1749365553259,36.9758836459368",IS,455,476,400,367,1698,0.5,0,0.5,0.5,0,0,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000620,Aleppo,Jebel Saman,Atareb,Al Fajar,"36.1302220774814,36.9215175323188",IS,205,215,112,100,632,0.5,0,1,0,1,1,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000621,Aleppo,Jebel Saman,Atareb,Al Wafdeen,"36.1339425528421,36.9202267192304",IS,45,46,16,40,147,0.5,0,1,0,0,0,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000622,Aleppo,Jebel Saman,Atareb,Al Asdeqaa,"36.136015439406,36.9118330813944",IS,52,42,34,40,168,0.4,0,1,0,1,1,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000623,Aleppo,Jebel Saman,Atareb,Ard Alwati,"36.1123633850365,36.8796787597239",IS,35,37,29,29,130,0.5,0,1,0,0,0,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000624,Aleppo,Jebel Saman,Atareb,Al Madajin,"36.1468969518318,36.8801392614841",IS,68,74,42,35,219,0,0,0,0,0,0,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000625,Aleppo,Jebel Saman,Atareb,Al Gherbal,"36.0972449043765,36.9253430329263",IS,351,378,272,221,1222,0.5,0,1,0,0,0,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000626,Aleppo,Jebel Saman,Atareb,Al Aswad,"36.103986762464,36.9079034775495",IS,18,30,19,18,85,0.5,0,0,0,0,0.3,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,3. Partially covered
CP000627,Aleppo,Jebel Saman,Atareb,Arada,"36.0864767152816,36.9356994610279",IS,81,110,31,45,267,1,0,1,0,1,0,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP000628,Aleppo,Jebel Saman,Atareb,Al Borah,"36.0898814862594,36.9608856551349",IS,468,468,205,162,1303,1,0,1,0.5,1,0,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP000629,Aleppo,Jebel Saman,Atareb,Al mowasalat,"36.1414692085236,36.8351930659264",IS,48,138,42,52,280,1,0,1,1,1,0,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000630,Aleppo,Afrin,Afrin,Jandairis,"36.36781965,36.60662073",CC,921,839,656,537,2953,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000631,Aleppo,Afrin,Afrin,Kafr Safra,"36.42759295,36.66183023",CC,280,254,199,163,896,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000632,Aleppo,Afrin,Afrin,Nisriyeh,"36.35086555,36.64122713",CC,47,43,34,28,152,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000633,Aleppo,Afrin,Afrin,Jalma (Jandairis),"36.35714414,36.77004718",CC,143,130,102,83,458,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000634,Aleppo,Afrin,Afrin,Haj Eskandar,"36.37654239,36.63971782",CC,14,12,10,8,44,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000635,Aleppo,Afrin,Afrin,Kordan,"36.47044674,36.6759338",CC,19,17,14,11,61,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000636,Aleppo,Afrin,Afrin,Koran Jandris,"36.4396202,36.67339214",CC,6,5,4,3,18,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000637,Aleppo,Afrin,Afrin,Deir Ballut,"36.33970561,36.66488288",CC,15,13,10,9,47,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000638,Aleppo,Afrin,Afrin,Sheikh Abel Rahman,"36.43149857,36.76354607",CC,22,20,16,14,72,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000639,Aleppo,Afrin,Afrin,Ma'btali,"36.56326427,36.73679142",CC,102,93,72,59,326,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000640,Aleppo,Afrin,Afrin,Amiriya - Meirkan,"36.53745317,36.7157225",CC,24,22,17,14,77,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000641,Aleppo,Afrin,Afrin,Arab-Shekho,"36.57472131,36.70892548",CC,22,20,16,13,71,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000642,Aleppo,Afrin,Afrin,Abra,"36.62671129,36.7616426",CC,7,6,5,4,22,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000643,Aleppo,Afrin,Afrin,Lower Dhak - Kolyan,"36.64769952,36.73153884",CC,74,67,53,43,237,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000644,Aleppo,Afrin,Afrin,Omar - Omar Oshaghi,"36.60477034,36.62512651",CC,5,5,4,3,17,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000645,Aleppo,Afrin,Afrin,Haj Khalil,"36.67808345,36.68391742",CC,30,28,22,18,98,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000646,Aleppo,Afrin,Afrin,Barband,"36.63358879,36.71353137",CC,61,55,43,35,194,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000647,Aleppo,Afrin,Afrin,Omsiya - Donbaly,"36.61016938,36.67978614",CC,51,47,36,30,164,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000648,Aleppo,Afrin,Afrin,Masikan,"36.6906449,36.6558198",CC,44,40,32,26,142,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000649,Aleppo,Afrin,Afrin,Thadi - Mamali,"36.70156088,36.67088942",CC,78,71,56,46,251,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000650,Aleppo,Afrin,Afrin,Birein - Jtal Qoyo,"36.68453775,36.75013279",CC,46,42,33,27,148,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000651,Aleppo,Afrin,Afrin,Hjeij - Haji Kanli,"36.64388004,36.65113117",CC,76,69,54,44,243,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000652,Aleppo,Afrin,Afrin,Atman (Raju),"36.65593955,36.65468745",CC,47,43,34,28,152,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000653,Aleppo,Afrin,Afrin,Raju,"36.67696944,36.6645186",CC,110,100,78,64,352,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000654,Aleppo,Azaz,Azaz,Mukawamah,"36.656367,37.146462",PC,5420,5208,4435,4262,19325,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000704,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Atareb/ √ «—»,Al Saqiah * / «·”«ﬁÌ…,"36.1085108,36.9300722",IS,215,196,153,126,690,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000671,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Mezanaz/„Ì“‰«“,abu baker al-seddiq*/ √»Ê »ﬂ— «·’œÌﬁ,"36.0573869850486,36.8596926145255",CC,313,285,222,182,1002,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000672,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Mezanaz/„Ì“‰«“,Hamdo Aljasem*/ Õ„œÊ «·Ã«”„,"36.0491074249148,36.8560232687741",CC,484,440,344,282,1550,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000707,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Mezanaz/„Ì“‰«“,Al Waleed (Mezanaz) * / «·Ê·Ìœ („Ì“‰«“),"36.0591692972216,36.8590450286865",IS,484,440,344,282,1550,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000712,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Jeineh/«·ÃÌ‰…,Al Malaab (Jeineh) * / «·„·⁄» («·ÃÌ‰…),"36.114297,36.802432",IS,131,119,93,76,419,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000673,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Abin Samaan/«»Ì‰ ”„⁄«‰,Azeez */ „ŒÌ„ ⁄“Ì“,"36.0974777536466,36.7545113805681",IS,80,73,57,47,257,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000674,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Zarbah/«·“—»…,Zarbah poultry*/ œÊ«Ã‰ «·“—»…,"36.078904797323,36.9709426816552",IS,520,473,370,303,1666,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000705,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Zarbah/«·“—»…,Al Bo Assi * / «·»Ê ⁄«’Ì,"36.0767654420247,36.9760966300964",IS,655,596,466,382,2099,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000675,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Kassibeh/ﬂ”Ì»…,Al_Ksaibh*/«·ﬂ”Ì»…,"36.0274806478992,36.9086361397057",IS,836,761,595,487,2679,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000676,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Bawabiyeh/»Ê«»Ì…,Bawabia */»œÊÌ…,"36.0366181796416,36.8939492851495",IS,535,487,381,312,1715,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000706,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Bawabiyeh/»Ê«»Ì…,Mikman * / „ﬂ„«‰,"36.038806,36.886028",CC,437,398,311,255,1401,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000677,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Arada/⁄—«œ…,Beidar/ «·»Ìœ—,"36.086694,36.935",IS,66,60,47,39,212,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000678,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Arada/⁄—«œ…,EL-Iman/ «·≈Ì„«‰,"36.091917,36.952306",IS,397,361,282,232,1272,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
