PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000062,Idleb,Harim,Sarmada,Al Sadaka,"36.2010168706117,36.7124449506148",IS,227,216,178,169,790,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000456,Idleb,Harim,Sarmada,Al Sufara'a,"36.1638720662429,36.7496433893709",IS,39,39,60,42,180,0.75,0.8,1,1,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000063,Idleb,Harim,Sarmada,Al Ummah,"36.199956475366,36.7112076660199",IS,260,247,204,194,905,0.5,1,0,0,0,1,,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000490,Idleb,Harim,Sarmada,Al Wafa (Sarmada) ,"36.16481185,36.74993421",IS,241,229,189,180,839,0.95,1,0,0,0,1,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000531,Idleb,Harim,Sarmada,Ali Bin Abi Taleb (Sarmada) ,"36.1912370936921,36.6947932188903",IS,1005,955,789,751,3500,1,1,0,1,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000065,Idleb,Harim,Sarmada,Ariha,"36.2095100431439,36.7226403787516",IS,143,136,113,107,499,0,0,0,0,0,1,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000445,Idleb,Harim,Sarmada,Ghetaa Al Rahma2 (Al Kamouneh),"36.1618986298527,36.7488529874243",IS,697,664,548,522,2431,0.75,1,0,1,0,0,,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A
CP000453,Idleb,Harim,Sarmada,Islamuna 2,"36.2055220300957,36.7287875033169",IS,672,639,528,502,2341,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000510,Idleb,Harim,Sarmada,Kelbit,"36.22608642,36.71005782",IS,3881,4087,2496,2036,12500,0.35,0.8,1,1,1,1,,3. Partially covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000198,Idleb,Harim,Sarmada,Khaled Bin Al Waleed,"36.2029770036117,36.7104019903936",IS,434,436,475,425,1770,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000530,Idleb,Harim,Sarmada,Matahen Al Khair,"36.1706812500894,36.7283340011207",IS,723,576,811,690,2800,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000071,Idleb,Harim,Sarmada,Taiba City,"36.1831568235833,36.6910847978908",IS,486,462,382,363,1693,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000554,Idleb,Harim,Sarmada,Baram Abi Fidaa,"36.1836123316744,36.6953749068391",IS,608,577,477,454,2116,0.95,0.95,0,0,0,0,,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000563,Idleb,Harim,Sarmada,Al Saiyalah *,"36.13594,36.72515",IS,107,102,84,80,373,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000562,Idleb,Harim,Sarmada,AlAtshana Algharbiyah *,"36.1491095374892,36.7374155015372",IS,367,349,289,275,1280,0.7,0.7,0,0,0,1,,2.Mostly covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000565,Idleb,Harim,Sarmada,Al Wdahee- Sarmada *,"36.21693307,36.74055808",IS,1607,1574,1489,1210,5880,0.44,0.5,1,0.25,1,1,,3. Partially covered,Not covered - N/A,1.Fully covered,3. Partially covered,1.Fully covered,1.Fully covered
CP000576,Idleb,Harim,Sarmada,Al-Furkan(Alkamouna) * ,"36.1626934847104,36.7528330625807",IS,86,82,67,64,299,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000732,Idleb,Harim,Sarmada,Aisha um Almumneen * ,"36.218035,36.6914916666666",IS,222,212,175,166,775,0.25,0,0,0,0,1,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000408,Idleb,Harim,Sarmada,Al Ezza,"36.18955947,36.78899176",IS,1217,1108,866,710,3901,0.84,0.84,1,0,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000656,Idleb,Harim,Kafr Deryan,Kafr Deryan Camp*,"36.1928539417342,36.678669368383",IS,656,624,515,490,2285,1,0,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000687,Idleb,Harim,Kafr Deryan,Al Kalamoun*,"36.2011,36.69809",IS,735,699,577,549,2560,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000660,Idleb,Harim,Sarmada,khaa Homs*,"36.1963694452367,36.6901606823449",IS,120,114,95,90,419,1,0,0,0,0,0,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000661,Idleb,Harim,Sarmada,Basmet Amal*,"36.1623151618779,36.7506330214387",IS,281,267,221,210,979,1,0.5,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000662,Idleb,Harim,Sarmada,Faheel Alez*,"36.1782825022256,36.7357376155103",IS,312,297,245,233,1087,1,0.8,0,0,0,1,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000663,Idleb,Harim,Sarmada,Saad bin abi wakkas*,"36.1823452483362,36.7374717488372",IS,476,453,374,356,1659,1,0.5,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000664,Idleb,Harim,Sarmada,Sinjar Kahrabaa*,"36.1769351548525,36.7291121487462",IS,591,562,465,442,2060,0.8,0.4,0,0,0,1,,2.Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000696,Idleb,Harim,Sarmada,Abo Bakr Alsedek(Sarmada)*,"36.121222,36.720508",IS,160,267,374,321,1122,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000697,Idleb,Harim,Sarmada,Al Ansar * ,"36.136419,36.714504",IS,540,900,1260,1080,3780,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000698,Idleb,Harim,Sarmada,Shorleen * ,"36.115443,36.705417",IS,260,370,700,500,1830,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000699,Idleb,Harim,Sarmada,Al Diaa 2 * ,"36.193778,36.69825",PC,715,800,560,475,2550,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000733,Idleb,Harim,Sarmada,Jabal Al-Hos * ,"36.1631307158504,36.7466519872602",IS,154,147,121,115,537,0.5,0,0,0,0,1,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000734,Idleb,Harim,Sarmada,Blozia * ,"36.1782825022256,36.7357376155103",IS,224,213,176,167,780,0.9,0,0,0,0,1,,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000735,Idleb,Harim,Sarmada,Nor Alhoda(Sarmada) * ,"36.165505,36.746876",IS,245,233,193,183,854,0.75,0,0,0,0,1,,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000736,Idleb,Harim,Sarmada,Sinjar * ,"36.19914307,36.7068251",IS,127,121,100,95,443,1,0,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000737,Idleb,Harim,Sarmada,Um Neer Alsarount * ,"36.194064,36.691903",IS,125,118,98,93,434,1,0,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000462,Idleb,Harim,Sarmada,Al Gharbal,"36.19692,36.760631",IS,59,57,47,44,207,0.3,1,0,0,0,1,,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000468,Idleb,Harim,Sarmada,Defaf Al Furat,"36.19758295,36.7830988",IS,121,115,95,91,422,0.25,1,0,0,0,1,,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000461,Idleb,Harim,Sarmada,Sons of Al Jazeera wa Al Furat,"36.19607375,36.78581495",IS,83,79,65,62,289,0.15,1,0,0,0,1,,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000537,Idleb,Harim,Sarmada,Al Abiad-Tal Elkaramej * ,"36.16762,36.77504",IS,364,346,286,272,1268,0.25,1,0,0,0,1,,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000546,Idleb,Harim,Deir Hassan,Rabeaa *,"36.17983919,36.75479814",IS,89,84,70,66,309,0.25,1,0,0,0,1,,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000552,Idleb,Harim,Deir Hassan,Wadi Al-Teen *,"36.23849358,36.79902579",IS,208,198,163,156,725,0.6,1,0,0,0,1,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000540,Idleb,Harim,Sarmada,Al-Dwerat ,"36.16452199,36.76776995",IS,142,135,112,106,495,0.4,1,0,0,0,1,,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000539,Idleb,Harim,Deir Hassan,Tl Aldaman ,"36.22773244,36.81106778",IS,120,114,94,90,418,0.25,1,0,0,0,1,,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000564,Idleb,Harim,Sarmada,Alwasitah* ,"36.1692620633605,36.7396178439231",IS,385,325,315,275,1300,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000665,Idleb,Harim,Burj Elnumra,Borj*,"36.1551413180932,36.7432134069676",IS,817,777,642,610,2846,1,0.5,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000658,Idleb,Harim,Hezreh - Hezri,Wadi Haroon*,"36.24542195,36.78351602",IS,303,288,238,226,1055,0.35,0,0,0,0,1,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000659,Idleb,Harim,Hezreh - Hezri,Altheka* ,"36.23497998,36.77721596",IS,55,52,43,41,191,0.3,0,0,0,0,1,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000702,Idleb,Harim,Tilaada,Al Etisam *,"36.285068,36.761602",IS,175,228,109,141,653,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000703,Idleb,Harim,Dana,Al Hijra * ,"36.225755,36.775802",IS,153,150,223,190,716,0.75,0.5,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000844,Idleb,Harim,Selwa,Al Hasoon(Selwa) * ,"36.314151,36.746595",IS,679,600,543,430,2252,0.95,0,1,0,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000710,Idleb,Harim,Ghafar,Ghafar * ,"35.946397,36.468343",IS,1321,1271,773,695,4060,0.75,0.75,1,1,1,0.5,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000711,Idleb,Harim,Armanaz,Al Nouri (Armanaz) * ,"35.975631,36.502565",IS,195,212,140,123,670,0.9,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000743,Idleb,Harim,Armanaz,Kabtah  ,"35.987252,36.473443",PC,132,142,151,134,559,1,0.3,1,1,1,0,,1.Fully covered,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000446,Idleb,Harim,Harim,Al Aman (Harim) ,"36.2257092213258,36.5448137652128",IS,193,175,137,112,617,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000413,Idleb,Harim,Harim,Al Azraq,"36.2262066453695,36.5436470042914",IS,239,217,170,139,765,0.87,1,0,0,0,0,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000390,Idleb,Harim,Harim,Al Madenh Monarh (Harim),"36.2256990792229,36.5456170868128",IS,165,150,117,96,528,0.8,1,0,0,0,0,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000200,Idleb,Harim,Harim,Alhai Aljanouby school,"36.2100908439606,36.5235677361488",CC,80,81,47,45,253,1,1,0.75,0,0,0,,1.Fully covered,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000208,Idleb,Harim,Harim,Alzeraah,"36.2056742515414,36.5115699637681",CC,143,130,101,83,457,0.93,1,0,0,0,0,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000414,Idleb,Harim,Harim,Dalama,"36.2262990977615,36.5474896878004",IS,124,118,98,93,433,0.8,1,0,0,0,1,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000258,Idleb,Harim,Harim,Jabal Harim (Sabiroon),"36.2267821049317,36.5398290473967",IS,355,323,252,207,1137,0.75,1,0,0,0,0,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000506,Idleb,Harim,Harim,Kafr Aruq,"36.1153594125062,36.6575420647859",IS,3381,3021,2512,2120,11034,0.75,0,0.5,1,1,0,,2.Mostly covered,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,Not covered - N/A
CP000210,Idleb,Harim,Harim,Omahat Al Moumenien,"36.2264463258907,36.5605539735406",IS,117,107,83,68,375,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000284,Idleb,Harim,Harim,Abna`a Al Ghab,"36.1981562292203,36.4764763601124",IS,232,211,165,135,743,0.91,1,0,0,0,0,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000450,Idleb,Harim,Harim,Abna'a Al Ezza,"36.1970618041232,36.4778234157711",IS,444,364,515,455,1778,1,1,0.8,1,1,0,,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000507,Idleb,Harim,Harim,Tajmae Aleiza,"36.19744167,36.47781944",IS,251,229,179,147,806,0,1,0,0,0,0,,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000073,Idleb,Harim,Big Hir Jamus,Ayidoun,"36.1957467673346,36.4333237241953",PC,1665,1580,271,517,4033,0.75,0.9,0.7,0.7,0.7,0.25,,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000074,Idleb,Harim,Big Hir Jamus,Kadimoon,"36.1743489000946,36.4048675820231",PC,1150,1021,506,470,3147,0.75,1,0.7,0.7,0.7,0.25,,2.Mostly covered,1.Fully covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000075,Idleb,Harim,Big Hir Jamus,Samidoon,"36.1821328802034,36.4321034029126",PC,1388,1230,608,515,3741,0.3,0.7,0.7,0.7,0.7,0.25,,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000281,Idleb,Harim,Big Hir Jamus,Al Taakhi,"36.13068466,36.40045876",IS,1025,980,785,435,3225,0.7,1,0.65,0.65,0.65,0.25,,2.Mostly covered,1.Fully covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000280,Idleb,Harim,Big Hir Jamus,Al Safsafa,"36.13234452,36.42262046",IS,1385,1280,480,420,3565,0.5,1,0.65,0.65,0.65,0.25,,Not covered - N/A,1.Fully covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,3. Partially covered
CP000558,Idleb,Harim,Big Hir Jamus,Alwadi Camp *,"36.1885835091,36.429548515",IS,1147,818,785,524,3274,0.8,0.8,1,1,1,0,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
